

"Host:","cloud-29",,,,"User:","hadoop"
"Cmdline:","dstat --epoch --cpu -C total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16 --mem --net -N total,[7lp4p1 --disk -D total,sda,sdb,sdc,sdd,sde --noheaders --nocolor --output /share/hadoop/peel/systems/dstat-0.7.2/log/dstat-hadoop-cloud-29.csv 1",,,,"Date:","20 May 2016 18:08:04 CEST"

"epoch","total cpu usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"dsk/sda",,"dsk/sdb",,"dsk/sdc",,"dsk/sdd",,"dsk/sde",
"epoch","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","read","writ","read","writ","read","writ","read","writ","read","writ"
1463760494.662,0.313,0.063,99.436,0.125,0.0,0.063,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,1737166848.0,959901696.0,20663197696.0,10342002688.0,0.0,0.0,4194304.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760495.662,0.125,0.0,99.749,0.125,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1736581120.0,959901696.0,20667076608.0,10338709504.0,301.0,1792.0,4194304.0,16384.0,1048576.0,0.0,1048576.0,16384.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760496.662,0.188,0.125,99.500,0.188,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,97.030,1.980,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1736560640.0,959901696.0,20671287296.0,10334519296.0,0.0,0.0,4198400.0,0.0,1048576.0,0.0,1048576.0,0.0,1052672.0,0.0,1048576.0,0.0,0.0,0.0
1463760497.662,0.188,0.0,99.687,0.125,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1737007104.0,959901696.0,20675158016.0,10330202112.0,589.0,0.0,4198400.0,0.0,1052672.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760498.662,0.125,0.0,99.749,0.125,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1735884800.0,959901696.0,20679749632.0,10326732800.0,294.0,1792.0,4194304.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760499.662,0.188,0.0,99.687,0.125,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1735639040.0,959901696.0,20684046336.0,10322681856.0,0.0,0.0,4194304.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760500.662,0.250,0.063,99.500,0.188,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.990,0.990,97.030,0.990,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1736032256.0,959905792.0,20687974400.0,10318356480.0,140.0,0.0,4198400.0,0.0,1048576.0,0.0,1048576.0,0.0,1052672.0,0.0,1048576.0,0.0,0.0,0.0
1463760501.662,0.125,0.063,99.624,0.188,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1735413760.0,959909888.0,20692115456.0,10314829824.0,274.0,1792.0,4198400.0,0.0,1052672.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760502.662,2.888,0.565,96.422,0.126,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.101,1.010,88.889,0.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,1.010,0.0,97.980,1.010,0.0,0.0,3.061,0.0,96.939,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.093,0.0,96.907,0.0,0.0,0.0,6.061,4.040,89.899,0.0,0.0,0.0,3.030,1.010,95.960,0.0,0.0,0.0,4.040,1.010,94.949,0.0,0.0,0.0,1849282560.0,959909888.0,20696752128.0,10196324352.0,9388.0,13702.0,4194304.0,4096.0,1048576.0,4096.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760503.662,15.283,1.195,83.396,0.126,0.0,0.0,12.245,1.020,86.735,0.0,0.0,0.0,19.608,1.961,78.431,0.0,0.0,0.0,27.273,2.020,70.707,0.0,0.0,0.0,6.122,0.0,93.878,0.0,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,22.330,0.971,76.699,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,10.101,0.0,89.899,0.0,0.0,0.0,12.871,0.0,87.129,0.0,0.0,0.0,20.0,1.0,79.0,0.0,0.0,0.0,5.941,0.0,93.069,0.990,0.0,0.0,11.340,2.062,86.598,0.0,0.0,0.0,40.206,4.124,55.670,0.0,0.0,0.0,8.0,2.0,90.0,0.0,0.0,0.0,34.0,2.0,64.0,0.0,0.0,0.0,1911701504.0,959909888.0,20700983296.0,10129674240.0,2448.0,2494.0,4194304.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760504.662,17.181,1.259,81.435,0.126,0.0,0.0,18.812,1.980,79.208,0.0,0.0,0.0,26.263,2.020,71.717,0.0,0.0,0.0,43.434,2.020,54.545,0.0,0.0,0.0,6.122,0.0,93.878,0.0,0.0,0.0,11.111,1.010,87.879,0.0,0.0,0.0,49.0,3.0,48.0,0.0,0.0,0.0,4.0,1.0,95.0,0.0,0.0,0.0,16.162,1.010,82.828,0.0,0.0,0.0,14.0,1.0,85.0,0.0,0.0,0.0,15.0,1.0,84.0,0.0,0.0,0.0,11.881,0.0,88.119,0.0,0.0,0.0,17.347,1.020,81.633,0.0,0.0,0.0,16.162,3.030,80.808,0.0,0.0,0.0,9.0,2.0,89.0,0.0,0.0,0.0,6.061,1.010,92.929,0.0,0.0,0.0,2023505920.0,959909888.0,20704890880.0,10013962240.0,1556.0,3208.0,4198400.0,0.0,1048576.0,0.0,1048576.0,0.0,1052672.0,0.0,1048576.0,0.0,0.0,0.0
1463760505.662,20.025,1.579,78.206,0.126,0.0,0.063,21.649,1.031,77.320,0.0,0.0,0.0,37.0,3.0,60.0,0.0,0.0,0.0,12.245,1.020,86.735,0.0,0.0,0.0,4.082,1.020,93.878,1.020,0.0,0.0,22.449,2.041,74.490,0.0,0.0,1.020,12.121,1.010,86.869,0.0,0.0,0.0,10.204,0.0,89.796,0.0,0.0,0.0,6.122,0.0,92.857,1.020,0.0,0.0,10.0,1.0,89.0,0.0,0.0,0.0,37.755,3.061,59.184,0.0,0.0,0.0,6.0,2.0,92.0,0.0,0.0,0.0,51.0,2.0,47.0,0.0,0.0,0.0,16.0,5.0,79.0,0.0,0.0,0.0,19.192,1.010,79.798,0.0,0.0,0.0,16.162,1.010,82.828,0.0,0.0,0.0,2161876992.0,959909888.0,20708319232.0,9872162816.0,33171.0,6723.0,3674112.0,0.0,1052672.0,0.0,1048576.0,0.0,1048576.0,0.0,524288.0,0.0,0.0,0.0
1463760506.662,13.249,1.009,85.552,0.189,0.0,0.0,5.0,1.0,94.0,0.0,0.0,0.0,8.081,0.0,90.909,1.010,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0,5.0,3.0,91.0,1.0,0.0,0.0,6.0,1.0,92.0,1.0,0.0,0.0,4.082,0.0,95.918,0.0,0.0,0.0,6.250,3.125,90.625,0.0,0.0,0.0,71.0,2.0,27.0,0.0,0.0,0.0,6.0,1.0,93.0,0.0,0.0,0.0,5.941,0.990,93.069,0.0,0.0,0.0,5.051,1.010,93.939,0.0,0.0,0.0,43.0,1.0,56.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,6.0,1.0,93.0,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,2228568064.0,959909888.0,20714221568.0,9799569408.0,2197297.0,68327.0,4194304.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760507.662,0.377,0.377,99.121,0.126,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,97.0,1.0,0.0,0.0,3.093,3.093,93.814,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2226483200.0,959930368.0,20722565120.0,9793290240.0,3474844.0,69508.0,4194304.0,4808704.0,1048576.0,4808704.0,1048576.0,0.0,1048576.0,0.0,1048576.0,0.0,0.0,0.0
1463760508.662,0.439,0.439,98.996,0.126,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,98.980,1.020,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.031,4.124,94.845,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,99.010,0.990,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,2211639296.0,959963136.0,20729995264.0,9800671232.0,3542886.0,69535.0,4198400.0,184320.0,1048576.0,24576.0,1048576.0,69632.0,1052672.0,45056.0,1048576.0,45056.0,0.0,0.0
